annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;ordre_taille_entreprise;taille_entreprise;nb_entreprises;nb_salaries;nb_salaries_int;nb_entreprises_int
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;5;'150-199;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;6;'200-499;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;7;'500 et plus;0;0;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;;'Toutes tranches d'effectifs confondues;119;1560;1560;119
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;1;'Moins de 10;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;2;'10-19;47;662;662;47
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;3;'20-49;78;2595;2595;78
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;4;'50-149;78;6831;6831;78
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;5;'150-199;17;2796;2796;17
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;6;'200-499;22;6073;6073;22
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;7;'500 et plus;NS;NS;;
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;;'Toutes tranches d'effectifs confondues;400;23791;23791;400
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;1;'Moins de 10;3868;6300;6300;3868
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;2;'10-19;300;4066;4066;300
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3;'20-49;253;7875;7875;253
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;4;'50-149;164;13954;13954;164
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;5;'150-199;22;3616;3616;22
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;6;'200-499;33;9041;9041;33
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;7;'500 et plus;6;5434;5434;6
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;;'Toutes tranches d'effectifs confondues;4646;50286;50286;4646
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;1;'Moins de 10;1524;3152;3152;1524
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;2;'10-19;240;3337;3337;240
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;3;'20-49;231;7094;7094;231
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;4;'50-149;165;13353;13353;165
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;5;'150-199;19;3118;3118;19
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;6;'200-499;21;5920;5920;21
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;7;'500 et plus;5;3602;3602;5
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;;'Toutes tranches d'effectifs confondues;2205;39576;39576;2205
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;1;'Moins de 10;1249;3365;3365;1249
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;2;'10-19;234;3166;3166;234
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;3;'20-49;164;4904;4904;164
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;4;'50-149;48;3459;3459;48
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;5;'150-199;5;872;872;5
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;6;'200-499;4;1067;1067;4
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;7;'500 et plus;0;0;0;0
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;;'Toutes tranches d'effectifs confondues;1704;16833;16833;1704
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3811Z;Collecte des déchets non dangereux;3811Z - Collecte des déchets non dangereux;1;'Moins de 10;NS;NS;;
