annee;risque;code_naf1;libelle_naf1;naf1;code_naf5;libelle_naf5;naf5;nb_sinistres;nb_salaries;indice_frequence;nb_sinistres_int;nb_salaries_int;indice_frequence_int
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1102B;Vinification;1102B - Vinification;122;3125;NC;122;3125;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1103Z;Fabrication de cidre et de vins de fruits;1103Z - Fabrication de cidre et de vins de fruits;25;423;NC;25;423;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1104Z;Production d'autres boissons fermentées non distillées;1104Z - Production d'autres boissons fermentées non distillées;3;216;NC;3;216;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1105Z;Fabrication de bière;1105Z - Fabrication de bière;222;7292;NC;222;7292;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1106Z;Fabrication de malt;1106Z - Fabrication de malt;5;501;NC;5;501;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1107A;Industrie des eaux de table;1107A - Industrie des eaux de table;145;7063;NC;145;7063;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1107B;Production de boissons rafraîchissantes;1107B - Production de boissons rafraîchissantes;172;7962;NC;172;7962;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1200Z;Fabrication de produits à base de tabac;1200Z - Fabrication de produits à base de tabac;8;789;NC;8;789;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1310Z;Préparation de fibres textiles et filature;1310Z - Préparation de fibres textiles et filature;88;1776;NC;88;1776;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1320Z;Tissage;1320Z - Tissage;167;4976;NC;167;4976;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1330Z;Ennoblissement textile;1330Z - Ennoblissement textile;79;2397;NC;79;2397;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1391Z;Fabrication d'étoffes à mailles;1391Z - Fabrication d'étoffes à mailles;28;632;NC;28;632;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1392Z;Fabrication d'articles textiles, sauf habillement;1392Z - Fabrication d'articles textiles, sauf habillement;423;11211;NC;423;11211;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1393Z;Fabrication de tapis et moquettes;1393Z - Fabrication de tapis et moquettes;52;1131;NC;52;1131;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1394Z;Fabrication de ficelles, cordes et filets;1394Z - Fabrication de ficelles, cordes et filets;50;906;NC;50;906;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1395Z;Fabrication de non-tissés, sauf habillement;1395Z - Fabrication de non-tissés, sauf habillement;92;2374;NC;92;2374;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1396Z;Fabrication d'autres textiles techniques et industriels;1396Z - Fabrication d'autres textiles techniques et industriels;252;7319;NC;252;7319;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1399Z;Fabrication d'autres textiles n.c.a.;1399Z - Fabrication d'autres textiles n.c.a.;79;2602;NC;79;2602;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1411Z;Fabrication de vêtements en cuir;1411Z - Fabrication de vêtements en cuir;6;356;NC;6;356;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1412Z;Fabrication de vêtements de travail;1412Z - Fabrication de vêtements de travail;42;1721;NC;42;1721;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1413Z;Fabrication de vêtements de dessus;1413Z - Fabrication de vêtements de dessus;329;17260;NC;329;17260;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1414Z;Fabrication de vêtements de dessous;1414Z - Fabrication de vêtements de dessous;111;4675;NC;111;4675;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1419Z;Fabrication d'autres vêtements et accessoires;1419Z - Fabrication d'autres vêtements et accessoires;110;4345;NC;110;4345;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1420Z;Fabrication d'articles en fourrure;1420Z - Fabrication d'articles en fourrure;0;101;NC;0;101;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1431Z;Fabrication d'articles chaussants à mailles;1431Z - Fabrication d'articles chaussants à mailles;45;1459;NC;45;1459;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1439Z;Fabrication d'autres articles à mailles;1439Z - Fabrication d'autres articles à mailles;40;1574;NC;40;1574;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1511Z;"Apprêt et tannage des cuirs ; préparation et teinture des fourrures";"1511Z - Apprêt et tannage des cuirs ; préparation et teinture des fourrures";83;1792;NC;83;1792;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1512Z;Fabrication d'articles de voyage, de maroquinerie et de sellerie;1512Z - Fabrication d'articles de voyage, de maroquinerie et de sellerie;1174;36484;NC;1174;36484;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1520Z;Fabrication de chaussures;1520Z - Fabrication de chaussures;157;3648;NC;157;3648;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1610A;Sciage et rabotage du bois, hors imprégnation;1610A - Sciage et rabotage du bois, hors imprégnation;447;6442;NC;447;6442;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1610B;Imprégnation du bois;1610B - Imprégnation du bois;183;2685;NC;183;2685;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1621Z;Fabrication de placage et de panneaux de bois;1621Z - Fabrication de placage et de panneaux de bois;277;5234;NC;277;5234;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1622Z;Fabrication de parquets assemblés;1622Z - Fabrication de parquets assemblés;33;647;NC;33;647;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1623Z;Fabrication de charpentes et d'autres menuiseries;1623Z - Fabrication de charpentes et d'autres menuiseries;1364;20188;NC;1364;20188;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1624Z;Fabrication d'emballages en bois;1624Z - Fabrication d'emballages en bois;1002;11998;NC;1002;11998;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1629Z;"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie";"1629Z - Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie";241;4681;NC;241;4681;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1711Z;Fabrication de pâte à papier;1711Z - Fabrication de pâte à papier;39;1121;NC;39;1121;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1712Z;Fabrication de papier et de carton;1712Z - Fabrication de papier et de carton;432;12656;NC;432;12656;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1721A;Fabrication de carton ondulé;1721A - Fabrication de carton ondulé;410;14853;NC;410;14853;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1721B;Fabrication de cartonnages;1721B - Fabrication de cartonnages;392;9960;NC;392;9960;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1721C;Fabrication d'emballages en papier;1721C - Fabrication d'emballages en papier;154;2721;NC;154;2721;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1722Z;Fabrication d'articles en papier à usage sanitaire ou domestique;1722Z - Fabrication d'articles en papier à usage sanitaire ou domestique;239;7131;NC;239;7131;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1723Z;Fabrication d'articles de papeterie;1723Z - Fabrication d'articles de papeterie;133;3100;NC;133;3100;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1724Z;Fabrication de papiers peints;1724Z - Fabrication de papiers peints;12;175;NC;12;175;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1729Z;Fabrication d'autres articles en papier ou en carton;1729Z - Fabrication d'autres articles en papier ou en carton;293;6971;NC;293;6971;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1811Z;Imprimerie de journaux;1811Z - Imprimerie de journaux;74;2719;NC;74;2719;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1812Z;Autre imprimerie (labeur);1812Z - Autre imprimerie (labeur);953;31432;NC;953;31432;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1813Z;Activités de pré-presse;1813Z - Activités de pré-presse;150;7921;NC;150;7921;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1814Z;Reliure et activités connexes;1814Z - Reliure et activités connexes;82;1488;NC;82;1488;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1820Z;Reproduction d'enregistrements;1820Z - Reproduction d'enregistrements;9;582;NC;9;582;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1910Z;Cokéfaction;1910Z - Cokéfaction;0;0;NC;0;0;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;1920Z;Raffinage du pétrole;1920Z - Raffinage du pétrole;120;8837;NC;120;8837;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2011Z;Fabrication de gaz industriels;2011Z - Fabrication de gaz industriels;55;4135;NC;55;4135;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2012Z;Fabrication de colorants et de pigments;2012Z - Fabrication de colorants et de pigments;37;1637;NC;37;1637;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2013A;Enrichissement et retraitement de matières nucléaires;2013A - Enrichissement et retraitement de matières nucléaires;12;686;NC;12;686;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;2013B - Fabrication d'autres produits chimiques inorganiques de base n.c.a.;135;8160;NC;135;8160;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2014Z;Fabrication d'autres produits chimiques organiques de base;2014Z - Fabrication d'autres produits chimiques organiques de base;311;19090;NC;311;19090;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2015Z;Fabrication de produits azotés et d'engrais;2015Z - Fabrication de produits azotés et d'engrais;97;4233;NC;97;4233;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2016Z;Fabrication de matières plastiques de base;2016Z - Fabrication de matières plastiques de base;230;11318;NC;230;11318;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2017Z;Fabrication de caoutchouc synthétique;2017Z - Fabrication de caoutchouc synthétique;30;1238;NC;30;1238;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2020Z;Fabrication de pesticides et d'autres produits agrochimiques;2020Z - Fabrication de pesticides et d'autres produits agrochimiques;98;5558;NC;98;5558;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2030Z;Fabrication de peintures, vernis, encres et mastics;2030Z - Fabrication de peintures, vernis, encres et mastics;285;11046;NC;285;11046;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2041Z;Fabrication de savons, détergents et produits d'entretien;2041Z - Fabrication de savons, détergents et produits d'entretien;193;7591;NC;193;7591;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2042Z;Fabrication de parfums et de produits pour la toilette;2042Z - Fabrication de parfums et de produits pour la toilette;854;46526;NC;854;46526;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2051Z;Fabrication de produits explosifs;2051Z - Fabrication de produits explosifs;62;3687;NC;62;3687;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2052Z;Fabrication de colles;2052Z - Fabrication de colles;61;2879;NC;61;2879;
2024;Tous risques confondus;C;Industrie manufacturière;C - Industrie manufacturière;2053Z;Fabrication d'huiles essentielles;2053Z - Fabrication d'huiles essentielles;182;6977;NC;182;6977;
