annee;code_NAF5;libelle_NAF5;libelle_cause_TR
2021;2822Z;Fabrication de matériel de levage et de manutention;Geste intempestif
2021;2822Z;Fabrication de matériel de levage et de manutention;Perte d'équilibre avec chute
2021;2822Z;Fabrication de matériel de levage et de manutention;Perte d'équilibre sans chute
2021;2822Z;Fabrication de matériel de levage et de manutention;Perte de contrôle d'un véhicule
2021;2822Z;Fabrication de matériel de levage et de manutention;Violence et agression
2021;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Autres causes
2021;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Chute de hauteur
2021;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Entrainé par quelque chose ou quelqu'un
2021;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Geste intempestif
2021;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Perte d'équilibre avec chute
2021;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Perte d'équilibre sans chute
2021;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Perte de contrôle d'un véhicule
2021;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Violence et agression
2021;2824Z;Fabrication d'outillage portatif à moteur incorporé;Autres causes
2021;2824Z;Fabrication d'outillage portatif à moteur incorporé;Chute de hauteur
2021;2824Z;Fabrication d'outillage portatif à moteur incorporé;Entrainé par quelque chose ou quelqu'un
2021;2824Z;Fabrication d'outillage portatif à moteur incorporé;Geste intempestif
2021;2824Z;Fabrication d'outillage portatif à moteur incorporé;Perte d'équilibre avec chute
2021;2824Z;Fabrication d'outillage portatif à moteur incorporé;Perte d'équilibre sans chute
2021;2824Z;Fabrication d'outillage portatif à moteur incorporé;Perte de contrôle d'un véhicule
2021;2824Z;Fabrication d'outillage portatif à moteur incorporé;Violence et agression
2021;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Autres causes
2021;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Chute de hauteur
2021;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Entrainé par quelque chose ou quelqu'un
2021;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Geste intempestif
2021;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Perte d'équilibre avec chute
2021;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Perte d'équilibre sans chute
2021;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Perte de contrôle d'un véhicule
2021;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Violence et agression
2021;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Autres causes
2021;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Chute de hauteur
2021;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Entrainé par quelque chose ou quelqu'un
2021;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Geste intempestif
2021;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Perte d'équilibre avec chute
2021;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Perte d'équilibre sans chute
2021;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Perte de contrôle d'un véhicule
2021;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Violence et agression
2021;2829B;Fabrication d'autres machines d'usage général;Autres causes
2021;2829B;Fabrication d'autres machines d'usage général;Chute de hauteur
2021;2829B;Fabrication d'autres machines d'usage général;Entrainé par quelque chose ou quelqu'un
2021;2829B;Fabrication d'autres machines d'usage général;Geste intempestif
2021;2829B;Fabrication d'autres machines d'usage général;Perte d'équilibre avec chute
2021;2829B;Fabrication d'autres machines d'usage général;Perte d'équilibre sans chute
2021;2829B;Fabrication d'autres machines d'usage général;Perte de contrôle d'un véhicule
2021;2829B;Fabrication d'autres machines d'usage général;Violence et agression
2021;2830Z;Fabrication de machines agricoles et forestières;Autres causes
2021;2830Z;Fabrication de machines agricoles et forestières;Chute de hauteur
2021;2830Z;Fabrication de machines agricoles et forestières;Entrainé par quelque chose ou quelqu'un
2021;2830Z;Fabrication de machines agricoles et forestières;Geste intempestif
2021;2830Z;Fabrication de machines agricoles et forestières;Perte d'équilibre avec chute
2021;2830Z;Fabrication de machines agricoles et forestières;Perte d'équilibre sans chute
2021;2830Z;Fabrication de machines agricoles et forestières;Perte de contrôle d'un véhicule
2021;2830Z;Fabrication de machines agricoles et forestières;Violence et agression
2021;2841Z;Fabrication de machines-outils pour le travail des métaux;Autres causes
2021;2841Z;Fabrication de machines-outils pour le travail des métaux;Chute de hauteur
2021;2841Z;Fabrication de machines-outils pour le travail des métaux;Entrainé par quelque chose ou quelqu'un
2021;2841Z;Fabrication de machines-outils pour le travail des métaux;Geste intempestif
2021;2841Z;Fabrication de machines-outils pour le travail des métaux;Perte d'équilibre avec chute
2021;2841Z;Fabrication de machines-outils pour le travail des métaux;Perte d'équilibre sans chute
2021;2841Z;Fabrication de machines-outils pour le travail des métaux;Perte de contrôle d'un véhicule
2021;2841Z;Fabrication de machines-outils pour le travail des métaux;Violence et agression
2021;2849Z;Fabrication d'autres machines-outils;Autres causes
2021;2849Z;Fabrication d'autres machines-outils;Chute de hauteur
2021;2849Z;Fabrication d'autres machines-outils;Entrainé par quelque chose ou quelqu'un
2021;2849Z;Fabrication d'autres machines-outils;Geste intempestif
2021;2849Z;Fabrication d'autres machines-outils;Perte d'équilibre avec chute
2021;2849Z;Fabrication d'autres machines-outils;Perte d'équilibre sans chute
2021;2849Z;Fabrication d'autres machines-outils;Perte de contrôle d'un véhicule
2021;2849Z;Fabrication d'autres machines-outils;Violence et agression
2021;2891Z;Fabrication de machines pour la métallurgie;Autres causes
2021;2891Z;Fabrication de machines pour la métallurgie;Chute de hauteur
2021;2891Z;Fabrication de machines pour la métallurgie;Entrainé par quelque chose ou quelqu'un
2021;2891Z;Fabrication de machines pour la métallurgie;Geste intempestif
2021;2891Z;Fabrication de machines pour la métallurgie;Perte d'équilibre avec chute
2021;2891Z;Fabrication de machines pour la métallurgie;Perte d'équilibre sans chute
2021;2891Z;Fabrication de machines pour la métallurgie;Perte de contrôle d'un véhicule
2021;2891Z;Fabrication de machines pour la métallurgie;Violence et agression
2021;2892Z;Fabrication de machines pour l'extraction ou la construction;Autres causes
2021;2892Z;Fabrication de machines pour l'extraction ou la construction;Chute de hauteur
2021;2892Z;Fabrication de machines pour l'extraction ou la construction;Entrainé par quelque chose ou quelqu'un
2021;2892Z;Fabrication de machines pour l'extraction ou la construction;Geste intempestif
2021;2892Z;Fabrication de machines pour l'extraction ou la construction;Perte d'équilibre avec chute
2021;2892Z;Fabrication de machines pour l'extraction ou la construction;Perte d'équilibre sans chute
2021;2892Z;Fabrication de machines pour l'extraction ou la construction;Perte de contrôle d'un véhicule
2021;2892Z;Fabrication de machines pour l'extraction ou la construction;Violence et agression
2021;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Autres causes
2021;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Chute de hauteur
2021;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Entrainé par quelque chose ou quelqu'un
2021;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Geste intempestif
2021;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Perte d'équilibre avec chute
2021;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Perte d'équilibre sans chute
2021;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Perte de contrôle d'un véhicule
2021;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Violence et agression
2021;2894Z;Fabrication de machines pour les industries textiles;Autres causes
2021;2894Z;Fabrication de machines pour les industries textiles;Chute de hauteur
2021;2894Z;Fabrication de machines pour les industries textiles;Entrainé par quelque chose ou quelqu'un
2021;2894Z;Fabrication de machines pour les industries textiles;Geste intempestif
2021;2894Z;Fabrication de machines pour les industries textiles;Perte d'équilibre avec chute
2021;2894Z;Fabrication de machines pour les industries textiles;Perte d'équilibre sans chute
2021;2894Z;Fabrication de machines pour les industries textiles;Perte de contrôle d'un véhicule
2021;2894Z;Fabrication de machines pour les industries textiles;Violence et agression
2021;2895Z;Fabrication de machines pour les industries du papier et du carton;Autres causes
2021;2895Z;Fabrication de machines pour les industries du papier et du carton;Chute de hauteur
2021;2895Z;Fabrication de machines pour les industries du papier et du carton;Entrainé par quelque chose ou quelqu'un
2021;2895Z;Fabrication de machines pour les industries du papier et du carton;Geste intempestif
2021;2895Z;Fabrication de machines pour les industries du papier et du carton;Perte d'équilibre avec chute
2021;2895Z;Fabrication de machines pour les industries du papier et du carton;Perte d'équilibre sans chute
2021;2895Z;Fabrication de machines pour les industries du papier et du carton;Perte de contrôle d'un véhicule
2021;2895Z;Fabrication de machines pour les industries du papier et du carton;Violence et agression
2021;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Autres causes
2021;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Chute de hauteur
2021;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Entrainé par quelque chose ou quelqu'un
2021;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Geste intempestif
2021;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Perte d'équilibre avec chute
2021;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Perte d'équilibre sans chute
2021;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Perte de contrôle d'un véhicule
2021;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Violence et agression
2021;2899A;Fabrication de machines d'imprimerie;Autres causes
2021;2899A;Fabrication de machines d'imprimerie;Chute de hauteur
2021;2899A;Fabrication de machines d'imprimerie;Entrainé par quelque chose ou quelqu'un
2021;2899A;Fabrication de machines d'imprimerie;Geste intempestif
2021;2899A;Fabrication de machines d'imprimerie;Perte d'équilibre avec chute
2021;2899A;Fabrication de machines d'imprimerie;Perte d'équilibre sans chute
2021;2899A;Fabrication de machines d'imprimerie;Perte de contrôle d'un véhicule
2021;2899A;Fabrication de machines d'imprimerie;Violence et agression
2021;2899B;Fabrication d'autres machines spécialisées;Autres causes
2021;2899B;Fabrication d'autres machines spécialisées;Chute de hauteur
2021;2899B;Fabrication d'autres machines spécialisées;Entrainé par quelque chose ou quelqu'un
2021;2899B;Fabrication d'autres machines spécialisées;Geste intempestif
2021;2899B;Fabrication d'autres machines spécialisées;Perte d'équilibre avec chute
2021;2899B;Fabrication d'autres machines spécialisées;Perte d'équilibre sans chute
2021;2899B;Fabrication d'autres machines spécialisées;Perte de contrôle d'un véhicule
2021;2899B;Fabrication d'autres machines spécialisées;Violence et agression
2021;2910Z;Construction de véhicules automobiles;Autres causes
2021;2910Z;Construction de véhicules automobiles;Chute de hauteur
2021;2910Z;Construction de véhicules automobiles;Entrainé par quelque chose ou quelqu'un
2021;2910Z;Construction de véhicules automobiles;Geste intempestif
2021;2910Z;Construction de véhicules automobiles;Perte d'équilibre avec chute
2021;2910Z;Construction de véhicules automobiles;Perte d'équilibre sans chute
2021;2910Z;Construction de véhicules automobiles;Perte de contrôle d'un véhicule
2021;2910Z;Construction de véhicules automobiles;Violence et agression
2021;2920Z;Fabrication de carrosseries et remorques;Autres causes
2021;2920Z;Fabrication de carrosseries et remorques;Chute de hauteur
2021;2920Z;Fabrication de carrosseries et remorques;Entrainé par quelque chose ou quelqu'un
2021;2920Z;Fabrication de carrosseries et remorques;Geste intempestif
2021;2920Z;Fabrication de carrosseries et remorques;Perte d'équilibre avec chute
