annee;code_NAF5;libelle_NAF5;partie_corps
2016;3250B;Fabrication de lunettes;épaule
2016;3250B;Fabrication de lunettes;coude
2016;3250B;Fabrication de lunettes;poignet, main, doigt
2016;3250B;Fabrication de lunettes;genou
2016;3250B;Fabrication de lunettes;cheville, pied
2016;3250B;Fabrication de lunettes;dos
2016;3250B;Fabrication de lunettes;corps entier
2016;3250B;Fabrication de lunettes;association de plusieurs syndromes du tableau
2016;3291Z;Fabrication d'articles de brosserie;épaule
2016;3291Z;Fabrication d'articles de brosserie;coude
2016;3291Z;Fabrication d'articles de brosserie;poignet, main, doigt
2016;3291Z;Fabrication d'articles de brosserie;genou
2016;3291Z;Fabrication d'articles de brosserie;cheville, pied
2016;3291Z;Fabrication d'articles de brosserie;dos
2016;3291Z;Fabrication d'articles de brosserie;corps entier
2016;3291Z;Fabrication d'articles de brosserie;association de plusieurs syndromes du tableau
2016;3299Z;Autres activités manufacturières n.c.a.;épaule
2016;3299Z;Autres activités manufacturières n.c.a.;coude
2016;3299Z;Autres activités manufacturières n.c.a.;poignet, main, doigt
2016;3299Z;Autres activités manufacturières n.c.a.;genou
2016;3299Z;Autres activités manufacturières n.c.a.;cheville, pied
2016;3299Z;Autres activités manufacturières n.c.a.;dos
2016;3299Z;Autres activités manufacturières n.c.a.;corps entier
2016;3299Z;Autres activités manufacturières n.c.a.;association de plusieurs syndromes du tableau
2016;3311Z;Réparation d'ouvrages en métaux;épaule
2016;3311Z;Réparation d'ouvrages en métaux;coude
2016;3311Z;Réparation d'ouvrages en métaux;poignet, main, doigt
2016;3311Z;Réparation d'ouvrages en métaux;genou
2016;3311Z;Réparation d'ouvrages en métaux;cheville, pied
2016;3311Z;Réparation d'ouvrages en métaux;dos
2016;3311Z;Réparation d'ouvrages en métaux;corps entier
2016;3311Z;Réparation d'ouvrages en métaux;association de plusieurs syndromes du tableau
2016;3312Z;Réparation de machines et équipements mécaniques;épaule
2016;3312Z;Réparation de machines et équipements mécaniques;coude
2016;3312Z;Réparation de machines et équipements mécaniques;poignet, main, doigt
2016;3312Z;Réparation de machines et équipements mécaniques;genou
2016;3312Z;Réparation de machines et équipements mécaniques;cheville, pied
2016;3312Z;Réparation de machines et équipements mécaniques;dos
2016;3312Z;Réparation de machines et équipements mécaniques;corps entier
2016;3312Z;Réparation de machines et équipements mécaniques;association de plusieurs syndromes du tableau
2016;3313Z;Réparation de matériels électroniques et optiques;épaule
2016;3313Z;Réparation de matériels électroniques et optiques;coude
2016;3313Z;Réparation de matériels électroniques et optiques;poignet, main, doigt
2016;3313Z;Réparation de matériels électroniques et optiques;genou
2016;3313Z;Réparation de matériels électroniques et optiques;cheville, pied
2016;3313Z;Réparation de matériels électroniques et optiques;dos
2016;3313Z;Réparation de matériels électroniques et optiques;corps entier
2016;3313Z;Réparation de matériels électroniques et optiques;association de plusieurs syndromes du tableau
2016;3314Z;Réparation d'équipements électriques;épaule
2016;3314Z;Réparation d'équipements électriques;coude
2016;3314Z;Réparation d'équipements électriques;poignet, main, doigt
2016;3314Z;Réparation d'équipements électriques;genou
2016;3314Z;Réparation d'équipements électriques;cheville, pied
2016;3314Z;Réparation d'équipements électriques;dos
2016;3314Z;Réparation d'équipements électriques;corps entier
2016;3314Z;Réparation d'équipements électriques;association de plusieurs syndromes du tableau
2016;3315Z;Réparation et maintenance navale;épaule
2016;3315Z;Réparation et maintenance navale;coude
2016;3315Z;Réparation et maintenance navale;poignet, main, doigt
2016;3315Z;Réparation et maintenance navale;genou
2016;3315Z;Réparation et maintenance navale;cheville, pied
2016;3315Z;Réparation et maintenance navale;dos
2016;3315Z;Réparation et maintenance navale;corps entier
2016;3315Z;Réparation et maintenance navale;association de plusieurs syndromes du tableau
2016;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;épaule
2016;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;coude
2016;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;poignet, main, doigt
2016;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;genou
2016;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;cheville, pied
2016;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;dos
2016;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;corps entier
2016;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;association de plusieurs syndromes du tableau
2016;3317Z;Réparation et maintenance d'autres équipements de transport;épaule
2016;3317Z;Réparation et maintenance d'autres équipements de transport;coude
2016;3317Z;Réparation et maintenance d'autres équipements de transport;poignet, main, doigt
2016;3317Z;Réparation et maintenance d'autres équipements de transport;genou
2016;3317Z;Réparation et maintenance d'autres équipements de transport;cheville, pied
2016;3317Z;Réparation et maintenance d'autres équipements de transport;dos
2016;3317Z;Réparation et maintenance d'autres équipements de transport;corps entier
2016;3317Z;Réparation et maintenance d'autres équipements de transport;association de plusieurs syndromes du tableau
2016;3319Z;Réparation d'autres équipements;épaule
2016;3319Z;Réparation d'autres équipements;coude
2016;3319Z;Réparation d'autres équipements;poignet, main, doigt
2016;3319Z;Réparation d'autres équipements;genou
2016;3319Z;Réparation d'autres équipements;cheville, pied
2016;3319Z;Réparation d'autres équipements;dos
2016;3319Z;Réparation d'autres équipements;corps entier
2016;3319Z;Réparation d'autres équipements;association de plusieurs syndromes du tableau
2016;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;épaule
2016;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;coude
2016;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;poignet, main, doigt
2016;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;genou
2016;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;cheville, pied
2016;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;dos
2016;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;corps entier
2016;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;association de plusieurs syndromes du tableau
2016;3320B;Installation de machines et équipements mécaniques;épaule
2016;3320B;Installation de machines et équipements mécaniques;coude
2016;3320B;Installation de machines et équipements mécaniques;poignet, main, doigt
2016;3320B;Installation de machines et équipements mécaniques;genou
2016;3320B;Installation de machines et équipements mécaniques;cheville, pied
2016;3320B;Installation de machines et équipements mécaniques;dos
2016;3320B;Installation de machines et équipements mécaniques;corps entier
2016;3320B;Installation de machines et équipements mécaniques;association de plusieurs syndromes du tableau
2016;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;épaule
2016;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;coude
2016;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;poignet, main, doigt
2016;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;genou
2016;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;cheville, pied
2016;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;dos
2016;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;corps entier
2016;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;association de plusieurs syndromes du tableau
2016;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;épaule
2016;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;coude
2016;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;poignet, main, doigt
2016;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;genou
2016;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;cheville, pied
2016;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;dos
2016;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;corps entier
2016;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;association de plusieurs syndromes du tableau
2016;3511Z;Production d'électricité;épaule
2016;3511Z;Production d'électricité;coude
2016;3511Z;Production d'électricité;poignet, main, doigt
2016;3511Z;Production d'électricité;genou
2016;3511Z;Production d'électricité;cheville, pied
2016;3511Z;Production d'électricité;dos
2016;3511Z;Production d'électricité;corps entier
2016;3511Z;Production d'électricité;association de plusieurs syndromes du tableau
2016;3512Z;Transport d'électricité;épaule
2016;3512Z;Transport d'électricité;coude
2016;3512Z;Transport d'électricité;poignet, main, doigt
2016;3512Z;Transport d'électricité;genou
2016;3512Z;Transport d'électricité;cheville, pied
2016;3512Z;Transport d'électricité;dos
2016;3512Z;Transport d'électricité;corps entier
2016;3512Z;Transport d'électricité;association de plusieurs syndromes du tableau
2016;3513Z;Distribution d'électricité;épaule
2016;3513Z;Distribution d'électricité;coude
2016;3513Z;Distribution d'électricité;poignet, main, doigt
2016;3513Z;Distribution d'électricité;genou
2016;3513Z;Distribution d'électricité;cheville, pied
2016;3513Z;Distribution d'électricité;dos
2016;3513Z;Distribution d'électricité;corps entier
2016;3513Z;Distribution d'électricité;association de plusieurs syndromes du tableau
2016;3514Z;Commerce d'électricité;épaule
2016;3514Z;Commerce d'électricité;coude
2016;3514Z;Commerce d'électricité;poignet, main, doigt
2016;3514Z;Commerce d'électricité;genou
2016;3514Z;Commerce d'électricité;cheville, pied
2016;3514Z;Commerce d'électricité;dos
2016;3514Z;Commerce d'électricité;corps entier
2016;3514Z;Commerce d'électricité;association de plusieurs syndromes du tableau
2016;3521Z;Production de combustibles gazeux;épaule
2016;3521Z;Production de combustibles gazeux;coude
2016;3521Z;Production de combustibles gazeux;poignet, main, doigt
2016;3521Z;Production de combustibles gazeux;genou
2016;3521Z;Production de combustibles gazeux;cheville, pied
2016;3521Z;Production de combustibles gazeux;dos
2016;3521Z;Production de combustibles gazeux;corps entier
2016;3521Z;Production de combustibles gazeux;association de plusieurs syndromes du tableau
2016;3522Z;Distribution de combustibles gazeux par conduites;épaule
2016;3522Z;Distribution de combustibles gazeux par conduites;coude
2016;3522Z;Distribution de combustibles gazeux par conduites;poignet, main, doigt
2016;3522Z;Distribution de combustibles gazeux par conduites;genou
2016;3522Z;Distribution de combustibles gazeux par conduites;cheville, pied
2016;3522Z;Distribution de combustibles gazeux par conduites;dos
2016;3522Z;Distribution de combustibles gazeux par conduites;corps entier
2016;3522Z;Distribution de combustibles gazeux par conduites;association de plusieurs syndromes du tableau
2016;3523Z;Commerce de combustibles gazeux par conduites;épaule
2016;3523Z;Commerce de combustibles gazeux par conduites;coude
2016;3523Z;Commerce de combustibles gazeux par conduites;poignet, main, doigt
2016;3523Z;Commerce de combustibles gazeux par conduites;genou
2016;3523Z;Commerce de combustibles gazeux par conduites;cheville, pied
2016;3523Z;Commerce de combustibles gazeux par conduites;dos
2016;3523Z;Commerce de combustibles gazeux par conduites;corps entier
2016;3523Z;Commerce de combustibles gazeux par conduites;association de plusieurs syndromes du tableau
2016;3530Z;Production et distribution de vapeur et d'air conditionné;épaule
2016;3530Z;Production et distribution de vapeur et d'air conditionné;coude
2016;3530Z;Production et distribution de vapeur et d'air conditionné;poignet, main, doigt
