annee;code_NAF5;libelle_NAF5;risque;nb_jours_arret_travail
2018;0162Z;Activités de soutien à la production animale;Accidents de trajet;34.0
2018;0162Z;Activités de soutien à la production animale;Accidents du travail;1489.0
2018;0162Z;Activités de soutien à la production animale;Maladies professionnelles;394.0
2018;0163Z;Traitement primaire des récoltes;Accidents de trajet;0.0
2018;0163Z;Traitement primaire des récoltes;Accidents du travail;0.0
2018;0163Z;Traitement primaire des récoltes;Maladies professionnelles;0.0
2018;0164Z;Traitement des semences;Accidents de trajet;
2018;0164Z;Traitement des semences;Accidents du travail;
2018;0164Z;Traitement des semences;Maladies professionnelles;
2018;0170Z;Chasse, piégeage et services annexes;Accidents de trajet;0.0
2018;0170Z;Chasse, piégeage et services annexes;Accidents du travail;0.0
2018;0170Z;Chasse, piégeage et services annexes;Maladies professionnelles;0.0
2018;0210Z;Sylviculture et autres activités forestières;Accidents de trajet;0.0
2018;0210Z;Sylviculture et autres activités forestières;Accidents du travail;406.0
2018;0210Z;Sylviculture et autres activités forestières;Maladies professionnelles;0.0
2018;0220Z;Exploitation forestière;Accidents de trajet;2.0
2018;0220Z;Exploitation forestière;Accidents du travail;2440.0
2018;0220Z;Exploitation forestière;Maladies professionnelles;365.0
2018;0230Z;Récolte de produits forestiers non ligneux poussant à l'état sauvage;Accidents de trajet;0.0
2018;0230Z;Récolte de produits forestiers non ligneux poussant à l'état sauvage;Accidents du travail;0.0
2018;0230Z;Récolte de produits forestiers non ligneux poussant à l'état sauvage;Maladies professionnelles;0.0
2018;0240Z;Services de soutien à l'exploitation forestière;Accidents de trajet;
2018;0240Z;Services de soutien à l'exploitation forestière;Accidents du travail;
2018;0240Z;Services de soutien à l'exploitation forestière;Maladies professionnelles;
2018;0311Z;Pêche en mer;Accidents de trajet;109.0
2018;0311Z;Pêche en mer;Accidents du travail;1801.0
2018;0311Z;Pêche en mer;Maladies professionnelles;306.0
2018;0312Z;Pêche en eau douce;Accidents de trajet;
2018;0312Z;Pêche en eau douce;Accidents du travail;
2018;0312Z;Pêche en eau douce;Maladies professionnelles;
2018;0321Z;Aquaculture en mer;Accidents de trajet;10.0
2018;0321Z;Aquaculture en mer;Accidents du travail;212.0
2018;0321Z;Aquaculture en mer;Maladies professionnelles;92.0
2018;0322Z;Aquaculture en eau douce;Accidents de trajet;0.0
2018;0322Z;Aquaculture en eau douce;Accidents du travail;0.0
2018;0322Z;Aquaculture en eau douce;Maladies professionnelles;0.0
2018;0510Z;Extraction de houille;Accidents de trajet;0.0
2018;0510Z;Extraction de houille;Accidents du travail;0.0
2018;0510Z;Extraction de houille;Maladies professionnelles;0.0
2018;0520Z;Extraction de lignite;Accidents de trajet;0.0
2018;0520Z;Extraction de lignite;Accidents du travail;0.0
2018;0520Z;Extraction de lignite;Maladies professionnelles;0.0
2018;0610Z;Extraction de pétrole brut;Accidents de trajet;0.0
2018;0610Z;Extraction de pétrole brut;Accidents du travail;23.0
2018;0610Z;Extraction de pétrole brut;Maladies professionnelles;365.0
2018;0620Z;Extraction de gaz naturel;Accidents de trajet;0.0
2018;0620Z;Extraction de gaz naturel;Accidents du travail;0.0
2018;0620Z;Extraction de gaz naturel;Maladies professionnelles;0.0
2018;0710Z;Extraction de minerais de fer;Accidents de trajet;0.0
2018;0710Z;Extraction de minerais de fer;Accidents du travail;0.0
2018;0710Z;Extraction de minerais de fer;Maladies professionnelles;0.0
2018;0721Z;Extraction de minerais d'uranium et de thorium;Accidents de trajet;0.0
2018;0721Z;Extraction de minerais d'uranium et de thorium;Accidents du travail;0.0
2018;0721Z;Extraction de minerais d'uranium et de thorium;Maladies professionnelles;0.0
2018;0729Z;Extraction d'autres minerais de métaux non ferreux;Accidents de trajet;0.0
2018;0729Z;Extraction d'autres minerais de métaux non ferreux;Accidents du travail;176.0
2018;0729Z;Extraction d'autres minerais de métaux non ferreux;Maladies professionnelles;0.0
2018;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Accidents de trajet;789.0
2018;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Accidents du travail;10082.0
2018;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Maladies professionnelles;1509.0
2018;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Accidents de trajet;2402.0
2018;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Accidents du travail;33244.0
2018;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Maladies professionnelles;11217.0
2018;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;Accidents de trajet;0.0
2018;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;Accidents du travail;155.0
2018;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;Maladies professionnelles;365.0
2018;0892Z;Extraction de tourbe;Accidents de trajet;0.0
2018;0892Z;Extraction de tourbe;Accidents du travail;713.0
2018;0892Z;Extraction de tourbe;Maladies professionnelles;0.0
2018;0893Z;Production de sel;Accidents de trajet;3.0
2018;0893Z;Production de sel;Accidents du travail;93.0
2018;0893Z;Production de sel;Maladies professionnelles;68.0
2018;0899Z;Autres activités extractives n.c.a.;Accidents de trajet;9.0
2018;0899Z;Autres activités extractives n.c.a.;Accidents du travail;844.0
2018;0899Z;Autres activités extractives n.c.a.;Maladies professionnelles;0.0
2018;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Accidents de trajet;204.0
2018;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Accidents du travail;118.0
2018;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Maladies professionnelles;0.0
2018;0990Z;Activités de soutien aux autres industries extractives;Accidents de trajet;4.0
2018;0990Z;Activités de soutien aux autres industries extractives;Accidents du travail;178.0
2018;0990Z;Activités de soutien aux autres industries extractives;Maladies professionnelles;0.0
2018;1011Z;Transformation et conservation de la viande de boucherie;Accidents de trajet;15299.0
2018;1011Z;Transformation et conservation de la viande de boucherie;Accidents du travail;172843.0
2018;1011Z;Transformation et conservation de la viande de boucherie;Maladies professionnelles;208083.0
2018;1012Z;Transformation et conservation de la viande de volaille;Accidents de trajet;8114.0
2018;1012Z;Transformation et conservation de la viande de volaille;Accidents du travail;80104.0
2018;1012Z;Transformation et conservation de la viande de volaille;Maladies professionnelles;167133.0
2018;1013A;Préparation industrielle de produits à base de viande;Accidents de trajet;6765.0
2018;1013A;Préparation industrielle de produits à base de viande;Accidents du travail;99865.0
2018;1013A;Préparation industrielle de produits à base de viande;Maladies professionnelles;88116.0
2018;1013B;Charcuterie;Accidents de trajet;4695.0
2018;1013B;Charcuterie;Accidents du travail;21431.0
2018;1013B;Charcuterie;Maladies professionnelles;11963.0
2018;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Accidents de trajet;5977.0
2018;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Accidents du travail;46572.0
2018;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Maladies professionnelles;54406.0
2018;1031Z;Transformation et conservation de pommes de terre;Accidents de trajet;91.0
2018;1031Z;Transformation et conservation de pommes de terre;Accidents du travail;3175.0
2018;1031Z;Transformation et conservation de pommes de terre;Maladies professionnelles;2524.0
2018;1032Z;Préparation de jus de fruits et légumes;Accidents de trajet;431.0
2018;1032Z;Préparation de jus de fruits et légumes;Accidents du travail;3263.0
2018;1032Z;Préparation de jus de fruits et légumes;Maladies professionnelles;1619.0
2018;1039A;Autre transformation et conservation de légumes;Accidents de trajet;1906.0
2018;1039A;Autre transformation et conservation de légumes;Accidents du travail;40410.0
2018;1039A;Autre transformation et conservation de légumes;Maladies professionnelles;22906.0
2018;1039B;Transformation et conservation de fruits;Accidents de trajet;1235.0
2018;1039B;Transformation et conservation de fruits;Accidents du travail;18678.0
2018;1039B;Transformation et conservation de fruits;Maladies professionnelles;3907.0
2018;1041A;Fabrication d'huiles et graisses brutes;Accidents de trajet;213.0
2018;1041A;Fabrication d'huiles et graisses brutes;Accidents du travail;2538.0
2018;1041A;Fabrication d'huiles et graisses brutes;Maladies professionnelles;1273.0
2018;1041B;Fabrication d'huiles et graisses raffinées;Accidents de trajet;586.0
2018;1041B;Fabrication d'huiles et graisses raffinées;Accidents du travail;1092.0
2018;1041B;Fabrication d'huiles et graisses raffinées;Maladies professionnelles;1018.0
2018;1042Z;Fabrication de margarine et graisses comestibles similaires;Accidents de trajet;0.0
2018;1042Z;Fabrication de margarine et graisses comestibles similaires;Accidents du travail;177.0
2018;1042Z;Fabrication de margarine et graisses comestibles similaires;Maladies professionnelles;0.0
2018;1051A;Fabrication de lait liquide et de produits frais;Accidents de trajet;1495.0
2018;1051A;Fabrication de lait liquide et de produits frais;Accidents du travail;25573.0
2018;1051A;Fabrication de lait liquide et de produits frais;Maladies professionnelles;11033.0
2018;1051B;Fabrication de beurre;Accidents de trajet;113.0
2018;1051B;Fabrication de beurre;Accidents du travail;855.0
2018;1051B;Fabrication de beurre;Maladies professionnelles;171.0
2018;1051C;Fabrication de fromage;Accidents de trajet;4782.0
2018;1051C;Fabrication de fromage;Accidents du travail;53169.0
2018;1051C;Fabrication de fromage;Maladies professionnelles;40374.0
2018;1051D;Fabrication d'autres produits laitiers;Accidents de trajet;302.0
2018;1051D;Fabrication d'autres produits laitiers;Accidents du travail;7889.0
2018;1051D;Fabrication d'autres produits laitiers;Maladies professionnelles;1362.0
2018;1052Z;Fabrication de glaces et sorbets;Accidents de trajet;2168.0
2018;1052Z;Fabrication de glaces et sorbets;Accidents du travail;11056.0
2018;1052Z;Fabrication de glaces et sorbets;Maladies professionnelles;10308.0
2018;1061A;Meunerie;Accidents de trajet;1222.0
2018;1061A;Meunerie;Accidents du travail;16774.0
2018;1061A;Meunerie;Maladies professionnelles;6475.0
2018;1061B;Autres activités du travail des grains;Accidents de trajet;323.0
2018;1061B;Autres activités du travail des grains;Accidents du travail;8695.0
2018;1061B;Autres activités du travail des grains;Maladies professionnelles;1277.0
2018;1062Z;Fabrication de produits amylacés;Accidents de trajet;749.0
2018;1062Z;Fabrication de produits amylacés;Accidents du travail;3058.0
2018;1062Z;Fabrication de produits amylacés;Maladies professionnelles;392.0
2018;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Accidents de trajet;10305.0
2018;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Accidents du travail;123473.0
2018;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Maladies professionnelles;69974.0
2018;1071B;Cuisson de produits de boulangerie;Accidents de trajet;3399.0
2018;1071B;Cuisson de produits de boulangerie;Accidents du travail;23988.0
2018;1071B;Cuisson de produits de boulangerie;Maladies professionnelles;5267.0
2018;1071C;Boulangerie et boulangerie-pâtisserie;Accidents de trajet;74539.0
2018;1071C;Boulangerie et boulangerie-pâtisserie;Accidents du travail;220099.0
2018;1071C;Boulangerie et boulangerie-pâtisserie;Maladies professionnelles;73955.0
2018;1071D;Pâtisserie;Accidents de trajet;5091.0
2018;1071D;Pâtisserie;Accidents du travail;19839.0
2018;1071D;Pâtisserie;Maladies professionnelles;8058.0
2018;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;Accidents de trajet;3624.0
2018;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;Accidents du travail;35312.0
2018;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;Maladies professionnelles;23254.0
2018;1073Z;Fabrication de pâtes alimentaires;Accidents de trajet;832.0
2018;1073Z;Fabrication de pâtes alimentaires;Accidents du travail;11236.0
2018;1073Z;Fabrication de pâtes alimentaires;Maladies professionnelles;3415.0
2018;1081Z;Fabrication de sucre;Accidents de trajet;451.0
2018;1081Z;Fabrication de sucre;Accidents du travail;3546.0
2018;1081Z;Fabrication de sucre;Maladies professionnelles;12.0
2018;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;Accidents de trajet;4658.0
2018;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;Accidents du travail;37464.0
2018;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;Maladies professionnelles;25549.0
2018;1083Z;Transformation du thé et du café;Accidents de trajet;1235.0
2018;1083Z;Transformation du thé et du café;Accidents du travail;6889.0
2018;1083Z;Transformation du thé et du café;Maladies professionnelles;977.0
2018;1084Z;Fabrication de condiments et assaisonnements;Accidents de trajet;988.0
2018;1084Z;Fabrication de condiments et assaisonnements;Accidents du travail;9456.0
2018;1084Z;Fabrication de condiments et assaisonnements;Maladies professionnelles;3237.0
2018;1085Z;Fabrication de plats préparés;Accidents de trajet;4810.0
2018;1085Z;Fabrication de plats préparés;Accidents du travail;84985.0
2018;1085Z;Fabrication de plats préparés;Maladies professionnelles;72382.0
2018;1086Z;Fabrication d'aliments homogénéisés et diététiques;Accidents de trajet;254.0
2018;1086Z;Fabrication d'aliments homogénéisés et diététiques;Accidents du travail;12450.0
2018;1086Z;Fabrication d'aliments homogénéisés et diététiques;Maladies professionnelles;5211.0
2018;1089Z;Fabrication d'autres produits alimentaires n.c.a.;Accidents de trajet;4327.0
2018;1089Z;Fabrication d'autres produits alimentaires n.c.a.;Accidents du travail;60541.0
2018;1089Z;Fabrication d'autres produits alimentaires n.c.a.;Maladies professionnelles;22986.0
2018;1091Z;Fabrication d'aliments pour animaux de ferme;Accidents de trajet;1478.0
2018;1091Z;Fabrication d'aliments pour animaux de ferme;Accidents du travail;16257.0
2018;1091Z;Fabrication d'aliments pour animaux de ferme;Maladies professionnelles;4975.0
2018;1092Z;Fabrication d'aliments pour animaux de compagnie;Accidents de trajet;639.0
2018;1092Z;Fabrication d'aliments pour animaux de compagnie;Accidents du travail;10202.0
2018;1092Z;Fabrication d'aliments pour animaux de compagnie;Maladies professionnelles;4902.0
2018;1101Z;Production de boissons alcooliques distillées;Accidents de trajet;1305.0
2018;1101Z;Production de boissons alcooliques distillées;Accidents du travail;7753.0
2018;1101Z;Production de boissons alcooliques distillées;Maladies professionnelles;2284.0
2018;1102A;Fabrication de vins effervescents;Accidents de trajet;1403.0
2018;1102A;Fabrication de vins effervescents;Accidents du travail;6353.0
2018;1102A;Fabrication de vins effervescents;Maladies professionnelles;5273.0
2018;1102B;Vinification;Accidents de trajet;634.0
2018;1102B;Vinification;Accidents du travail;6027.0
2018;1102B;Vinification;Maladies professionnelles;1463.0
2018;1103Z;Fabrication de cidre et de vins de fruits;Accidents de trajet;329.0
2018;1103Z;Fabrication de cidre et de vins de fruits;Accidents du travail;942.0
2018;1103Z;Fabrication de cidre et de vins de fruits;Maladies professionnelles;1098.0
2018;1104Z;Production d'autres boissons fermentées non distillées;Accidents de trajet;0.0
2018;1104Z;Production d'autres boissons fermentées non distillées;Accidents du travail;46.0
2018;1104Z;Production d'autres boissons fermentées non distillées;Maladies professionnelles;0.0
2018;1105Z;Fabrication de bière;Accidents de trajet;748.0
2018;1105Z;Fabrication de bière;Accidents du travail;5912.0
2018;1105Z;Fabrication de bière;Maladies professionnelles;1320.0
2018;1106Z;Fabrication de malt;Accidents de trajet;4.0
2018;1106Z;Fabrication de malt;Accidents du travail;838.0
2018;1106Z;Fabrication de malt;Maladies professionnelles;0.0
2018;1107A;Industrie des eaux de table;Accidents de trajet;593.0
2018;1107A;Industrie des eaux de table;Accidents du travail;12008.0
2018;1107A;Industrie des eaux de table;Maladies professionnelles;3688.0
2018;1107B;Production de boissons rafraîchissantes;Accidents de trajet;966.0
2018;1107B;Production de boissons rafraîchissantes;Accidents du travail;9607.0
2018;1107B;Production de boissons rafraîchissantes;Maladies professionnelles;1646.0
2018;1200Z;Fabrication de produits à base de tabac;Accidents de trajet;483.0
2018;1200Z;Fabrication de produits à base de tabac;Accidents du travail;695.0
2018;1200Z;Fabrication de produits à base de tabac;Maladies professionnelles;1017.0
2018;1310Z;Préparation de fibres textiles et filature;Accidents de trajet;563.0
2018;1310Z;Préparation de fibres textiles et filature;Accidents du travail;6306.0
2018;1310Z;Préparation de fibres textiles et filature;Maladies professionnelles;3969.0
2018;1320Z;Tissage;Accidents de trajet;2277.0
2018;1320Z;Tissage;Accidents du travail;13508.0
2018;1320Z;Tissage;Maladies professionnelles;6454.0
2018;1330Z;Ennoblissement textile;Accidents de trajet;205.0
2018;1330Z;Ennoblissement textile;Accidents du travail;5791.0
2018;1330Z;Ennoblissement textile;Maladies professionnelles;2941.0
2018;1391Z;Fabrication d'étoffes à mailles;Accidents de trajet;0.0
2018;1391Z;Fabrication d'étoffes à mailles;Accidents du travail;1955.0
2018;1391Z;Fabrication d'étoffes à mailles;Maladies professionnelles;2544.0
2018;1392Z;Fabrication d'articles textiles, sauf habillement;Accidents de trajet;2108.0
2018;1392Z;Fabrication d'articles textiles, sauf habillement;Accidents du travail;24127.0
2018;1392Z;Fabrication d'articles textiles, sauf habillement;Maladies professionnelles;18962.0
2018;1393Z;Fabrication de tapis et moquettes;Accidents de trajet;730.0
2018;1393Z;Fabrication de tapis et moquettes;Accidents du travail;1572.0
2018;1393Z;Fabrication de tapis et moquettes;Maladies professionnelles;1773.0
2018;1394Z;Fabrication de ficelles, cordes et filets;Accidents de trajet;4.0
2018;1394Z;Fabrication de ficelles, cordes et filets;Accidents du travail;1011.0
2018;1394Z;Fabrication de ficelles, cordes et filets;Maladies professionnelles;1995.0
2018;1395Z;Fabrication de non-tissés, sauf habillement;Accidents de trajet;469.0
2018;1395Z;Fabrication de non-tissés, sauf habillement;Accidents du travail;6733.0
2018;1395Z;Fabrication de non-tissés, sauf habillement;Maladies professionnelles;7332.0
2018;1396Z;Fabrication d'autres textiles techniques et industriels;Accidents de trajet;3105.0
2018;1396Z;Fabrication d'autres textiles techniques et industriels;Accidents du travail;19811.0
2018;1396Z;Fabrication d'autres textiles techniques et industriels;Maladies professionnelles;9341.0
2018;1399Z;Fabrication d'autres textiles n.c.a.;Accidents de trajet;1038.0
2018;1399Z;Fabrication d'autres textiles n.c.a.;Accidents du travail;4043.0
2018;1399Z;Fabrication d'autres textiles n.c.a.;Maladies professionnelles;6030.0
2018;1411Z;Fabrication de vêtements en cuir;Accidents de trajet;673.0
2018;1411Z;Fabrication de vêtements en cuir;Accidents du travail;855.0
2018;1411Z;Fabrication de vêtements en cuir;Maladies professionnelles;416.0
2018;1412Z;Fabrication de vêtements de travail;Accidents de trajet;375.0
2018;1412Z;Fabrication de vêtements de travail;Accidents du travail;1605.0
2018;1412Z;Fabrication de vêtements de travail;Maladies professionnelles;1052.0
2018;1413Z;Fabrication de vêtements de dessus;Accidents de trajet;5277.0
2018;1413Z;Fabrication de vêtements de dessus;Accidents du travail;14330.0
2018;1413Z;Fabrication de vêtements de dessus;Maladies professionnelles;21649.0
2018;1414Z;Fabrication de vêtements de dessous;Accidents de trajet;2078.0
2018;1414Z;Fabrication de vêtements de dessous;Accidents du travail;4718.0
2018;1414Z;Fabrication de vêtements de dessous;Maladies professionnelles;7529.0
2018;1419Z;Fabrication d'autres vêtements et accessoires;Accidents de trajet;1406.0
2018;1419Z;Fabrication d'autres vêtements et accessoires;Accidents du travail;2972.0
2018;1419Z;Fabrication d'autres vêtements et accessoires;Maladies professionnelles;4748.0
2018;1420Z;Fabrication d'articles en fourrure;Accidents de trajet;25.0
2018;1420Z;Fabrication d'articles en fourrure;Accidents du travail;0.0
2018;1420Z;Fabrication d'articles en fourrure;Maladies professionnelles;0.0
2018;1431Z;Fabrication d'articles chaussants à mailles;Accidents de trajet;398.0
2018;1431Z;Fabrication d'articles chaussants à mailles;Accidents du travail;2646.0
2018;1431Z;Fabrication d'articles chaussants à mailles;Maladies professionnelles;3681.0
